division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;nombre;Dir;;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Bryopsida;Bryidae;Hypnales;Amblystegiaceae;1;Anacamptodon;cubensis;;;(Sull.) Mitt.;Anacamptodon cubensis;Anacamptodon_cubensis;;6;;0;;;Cuba, Puerto Rico, Venezuela, Per£, Brasil. Bolivia;Sur del Orinoco (Guayana);;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;0;Anacolia;intertexta;;;(Besch.) Paris;Anacolia intertexta;Anacolia_intertexta;;6;;0;Am 2, Am 4, Am 6.;;;Cordillera de la Costa Central;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Anacolia;laevisphaera;;;(Taylor) Flowers;Anacolia laevisphaera;Anacolia_laevisphaera;;6;;0;;;Argentina, Bolivia, Chile, Colombia, Costa Rica, Ecuador, Guatemala, MÇxico, Per£, Tanzania, Estados Unidos, Venezuela;Andes;;Sax°cola;Roca;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;0;Anacolia;laevisphaera;var. laevisphaera;;;Anacolia laevisphaera var. laevisphaera;Anacolia_laevisphaera_laevisphaera;;8;;0;Am 1, Am 2, Am 4, Am 6, Afr 2, As 3.;;;;;;;;;;;;;;
Bryophyta;Andreaeopsida;;Andreaeales;Andreaeaceae;1;Andreaea;brevipes;;;Spruce;Andreaea brevipes;Andreaea_brevipes;;6;;0;;;Bolivia,  Colombia,  Ecuador y Bolivia;Andes;;;;;;;;;;;
Bryophyta;Andreaeopsida;;Andreaeales;Andreaeaceae;1;Andreaea;nitida;;;Hook & Wilson;Andreaea nitida;Andreaea_nitida;;6;;0;Am 4, Austr 1, Austr 2.;;Venezuela,  Colombia,  Ecuador,  Bolivia. Australia,  Bolivia,  Colombia,  Malawi,  Sud†frica,  Nueva Zelanda;Andes;;;;;;;;;;;
Bryophyta;Andreaeopsida;;Andreaeales;Andreaeaceae;1;Andreaea;rupestris;;;Hedw.;Andreaea rupestris;Andreaea_rupestris;;6;;0;;;Andorra, Australia, Azores, Bolivia, Canad†, Chile, Colombia, Costa Rica, Ecuador, Finlandia, Francia, Alemania, Groenlandia, Jap¢n, Lesoto, MÇxico, Nueva Zelanda, Noruega, Polonia, Rusia, Sud†frica, Espa§a, Suecia, Suiza, Taiw†n , Tanzania, Reino Unido, Estados Unidos, Venezuela;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;1;Anisothecium;campylophyllum;;;(Taylor) Mitt.;Anisothecium campylophyllum;Anisothecium_campylophyllum;;6;;0;Am 4, Am 6, Austr 2.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Anisothecium;hookeri;;;(MÅll. Hal.) Broth.;Anisothecium hookeri;Anisothecium_hookeri;;6;;0;Am 3, Am 4, Am 6, Austr 1, Austr 2.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Anisothecium;vaginatum;;;(Hook.) Mitt.;Anisothecium vaginatum;Anisothecium_vaginatum;;6;;0;;;Chile,  Costa Rica,  Colombia,  Ecuador,  Guatemala,  MÇxico, Colombia, Per£,  Panam†;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Anoectangium;aestivum;;;(Hedw.) Mitt.;Anoectangium aestivum;Anoectangium_aestivum;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Afr 1, Afr 2, As 2, As 3, As 4, Austr 2, Eur, Oc.;;Venezuela,  Colombia,  Bolivia,  Ecuador;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Anoectangium;weisioides;;;MÅll. Hal.;Anoectangium weisioides;Anoectangium_weisioides;;6;;1;Am 4.;Venezuela;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Anomobryum;clavicaule;;;(MÅll. Hal.) Broth.;Anomobryum clavicaule;Anomobryum_clavicaule;;6;;0;Am 4.;Venezuela, Colombia, Ecuador y Bolivia;Colombia y Venezuela;Andes;;;;Colombia;VU;D2;Linares & Uribe 2002;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Anomobryum;julaceum;;;(Schrad. ex P. Gaertn., B. Mey. & Scherb.) Schimp.;Anomobryum julaceum;Anomobryum_julaceum;;6;;0;Am 2, Am 4 Am 5, Am 6, Afr 1, Afr 2, Afr 3, As 2, Eur.;;;Andes, Sistema Coriano;;;;;;;;;;;En Morales y Garc°a 2006 (VEN) como Bryum filiforme
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Anomobryum;pycnobaseum;;;(MÅll. Hal.) Broth.;Anomobryum pycnobaseum;Anomobryum_pycnobaseum;;6;;1;Am 4.;Venezuela;;Andes, Cordillera de la Costa Central;;Terrestre, Sax°cola;Suelo # Roca;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Anomobryum;semiovatum;;;(Brid.) A. Jaeger;Anomobryum semiovatum;Anomobryum_semiovatum;;6;;0;Am 2, Am 4.;;;Andes;;Sax°cola;Roca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Aongstroemia;julacea;;;(Hook.) Mitt.;Aongstroemia julacea;Aongstroemia_julacea;;6;;0;Am 2, Am 4, Am 5, Afr 3, Afr 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Aongstroemia;orientalis;;;Mitt. Trans. Linn;Aongstroemia orientalis;Aongstroemia_orientalis;;6;;0;Am 2, Am 4, As 3, As 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Sematophyllaceae;1;Aptychella;proligera;;;(Broth.) Herzog;Aptychella proligera;Aptychella_proligera;;6;;0;Am 2, Am 3, Am 4, Am 5.;;Colombia, Ecuador , Venezuela,  Bolivia,  Per£. Ecuador  2940-3750 mts;;;Ep°fito;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Atractylocarpus;longisetus;;;(Hook.) E. B. Bartram;Atractylocarpus longisetus;Atractylocarpus_longisetus;;6;;0;Am 2, Am 4,Am 5.;;Bolivia, Colombia, Costa Rica, Ecuador, El Salvador, Guatemala, honduras, MÇxico, Panam†, Per£, Venezuela;;;;;;;;;;;;En Pittier 1936 como Metzlerella longiseta (Hook.) Broth.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;0;Atractylocarpus;longisetus;var. laxifolius;;(Broth.) Pursell;Atractylocarpus longisetus var. laxifolius;Atractylocarpus_longisetus_laxifolius;;8;;1;;;Venezuela,  Colombia y Quito;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;0;Atractylocarpus;longisetus;var. meridensis;;(Hampe) Pursell;Atractylocarpus longisetus var. meridensis;Atractylocarpus_longisetus_meridensis;;8;;1;;;Venezuela;;;;;;;;;;;;
Bryophyta;Polytrichopsida;;Polytrichales;Polytrichaceae;1;Atrichum;androgynum;;;(MÅll. Hal.) A. Jaeger;Atrichum androgynum;Atrichum_androgynum;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Polytrichopsida;;Polytrichales;Polytrichaceae;1;Atrichum;oerstedianum;;;(W. Bartram ex Hedw.) P. Beauv.;Atrichum oerstedianum;Atrichum_oerstedianum;;6;;0;Am 1, Am 2, Am 4.;;;;;Terrestre;Talud;;;;;;;;En Pittier 1936 como Catharinea oerstediana MÅll. Hal.
Bryophyta;Polytrichopsida;;Polytrichales;Polytrichaceae;1;Atrichum;polycarpum;;;(MÅll. Hal.) Mitt.;Atrichum polycarpum;Atrichum_polycarpum;;6;;0;Am 2, Am 3, Am 4, Am 5;;Venezuela,  Colombia,  Ecuador,  Per£,  Bolivia, MÇxico,  AmÇrica Central. Frequent,  at elevations from 1000-2800 m Venezuela: 1900-2300 m,  Colombia: 1000-2800 m,  Ecuador: 2200-2600 m,  Per£: ? m,  Bolivia: 1660-2450 m . MÇxico, Colombia, AmÇrica Central,  and at least Tropical Andes.;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Rhizogoniales;Aulacomniaceae;1;Aulacomnium;palustre;;;(Hedw.) SchwÑgr.;Aulacomnium palustre;Aulacomnium_palustre;;6;;0;Am 1, Am 4, Am 5, Am 6, Afr 1, Afr 2, As 1, As 2, As 3, As 5, Austr 1, Austr 2, Eur.;;;Andes, Sur del Orinoco (Guayana);;;;;;;;;;;En Pittier 1936 como Alaucomium venezuelanum Mitt. 
Bryophyta;Bryopsida;Bryidae;Hypnales;Meteoriaceae;1;Barbella;conferva;;;(Mull.Hal.) Broth;Barbella conferva;Barbella_conferva;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Barbula;arcuata;;;Griff.;Barbula arcuata;Barbula_arcuata;;6;;0;;;Colombia,  Ecuador,  Per£,  Bolivia. At elevations from 365-2000 m Colombia: 1380-2000 m,  Ecuador: 365-450 m,  Per£: 700-1000 m,  Bolivia: 500-1000 m. Pantropical absent in µfrica. Some authors have placed this taxon in the genus Hydrogonium.;;;Sax°cola;Roca;;;;;;;;Sobre travertino del lecho de la quebrada.
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;0;Barbula;erosa;;;Hampe;Barbula erosa;Barbula_erosa;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Barbula;fendleri;;;MÅll. Hal.;Barbula fendleri;Barbula_fendleri;;6;;1;Am 4.;Venezuela;Venezuela;;;;;;;;;;;;Ecology and distribution. Venezuela: ? m. Status unknown. (Tr¢picos A)
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Barbula;indica;;;(Hook.) Spreng;Barbula indica;Barbula_indica;;6;;0;;;;;;Terrestre, Sax°cola;Suelo # Roca calc†rea;;;;;;;;En Pittier 1936 como Barbula cruegeri Sond. 
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Barbula;subreflexifolia;;;MÅll. Hal.;Barbula subreflexifolia;Barbula_subreflexifolia;;6;;1;Am 4.;Venezuela;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Bartramia;angustifolia;;;Mitt.;Bartramia angustifolia;Bartramia_angustifolia;;6;;0;Am 2, Am 3, Am 4.;;;Andes;;Terrestre, Sax°cola;Suelo # Roca;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Bartramia;brevifolia;;;Brid.;Bartramia brevifolia;Bartramia_brevifolia;;6;;0;Am 4, Afr 4.;;Venezuela,  Colombia,  Per£,  Bolivia,  Ecuador;Andes;;;;;;;;;;;En Pittier 1936 Bartramia flavicans Mitt.
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Bartramia;humilis;;;Mitt.;Bartramia humilis;Bartramia_humilis;;6;;0;Am 4;;Venezuela,  Ecuador,  Per£,  Bolivia;Andes;;Terrestre;Humus;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Bartramia;longifolia;;;Hook;Bartramia longifolia;Bartramia_longifolia;;6;;0;Am 2, Am 3, Am 4.;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Bartramia;mathewsii;;;Mitt.;Bartramia mathewsii;Bartramia_mathewsii;;6;;0;;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;0;Bartramia;mathewsii;;subsp. mathewsii;;Bartramia mathewsii subsp. mathewsii;Bartramia_mathewsii_mathewsii;;7;;0;Am 4.;Venezuela, Colombia, Ecuador, Per£ y Bolivia.;Venezuela,  Colombia,  Ecuador,  Per£ y Bolivia;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;0;Bartramia;mathewsii;;subsp. synoica;FransÇn;Bartramia mathewsii subsp. synoica;Bartramia_mathewsii_synoica;;7;;1;Am 4.;Venezuela.;Venezuela;Andes;;;;Venezuela;EN;A4c;Le¢n et al. 2013a;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Bartramia;microstoma;;;Mitt.;Bartramia microstoma;Bartramia_microstoma;;6;;0;Am 1, Am 2.;;Venezuela, Guatemala, Bolivia;Andes;;Terrestre;Suelo;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Bartramia;potosica;;;Mont.;Bartramia potosica;Bartramia_potosica;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 6.;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Bartramia;strumosa;;;(Hampe) Mitt;Bartramia strumosa;Bartramia_strumosa;;6;;0;Am 2, Am 4.;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Bartramia;thelioides;;;MÅll. Hal.;Bartramia thelioides;Bartramia_thelioides;;6;;0;;;Colombia y Per£;Andes;;Terrestre;Humus;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;0;Bartramidula;nana;;;(MÅll. Hal.) Paris;Bartramidula nana;Bartramidula_nana;;6;;1;Am 4.;Venezuela;;Andes, Cordillera de la Costa Central;;;;;;;;;;;Aceptado en el trabajo de Griffin & Buck 1989
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Bellibarbula;recurva;;;(Griff.) R. H. Zander;Bellibarbula recurva;Bellibarbula_recurva;;6;;0;Am 1, Am 2, Am 4, As 2, As 3.;;Bolivia, Alemania, MÇxico, Nepal, Estados Unidos, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Sematophyllaceae;1;Blindia;magellanica;;;Schimp.;Blindia magellanica;Blindia_magellanica;;6;;0;Am 4, Am 5, Am 6, Afr 4, As 4, Austr 1, Austr 2.;;Venezuela,  Colombia,  Ecuador,  Bolivia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;0;Brachymenium;barbae-montis;;;MÅll. Hal. ex Renauld & Cardot;Brachymenium barbae-montis;Brachymenium_barbae-montis;;6;;0;;;MÇxico, Colombia, El Salvador,  Guatemala,  Panam†;Cordillera de la Costa Central;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Brachymenium;columbicum;;;(De Not.) Broth.;Brachymenium columbicum;Brachymenium_columbicum;;6;;0;;;Venezuela,  Colombia,  Brasil,  Ecuador, MÇxico, CentroamÇrica, Indias occidentales;Cordillera de la Costa Central;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Brachymenium;consimile;;;(Mitt.) A. Jaeger;Brachymenium consimile;Brachymenium_consimile;;6;;0;Am 2, Am 4.;;Venezuela,  Ecuador,  Per£, MÇxico, Costa Rica, Colombia;Andes;;Ep°fito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Brachymenium;exile;;;(Dozy & Molk.) Bosch & Sande Lac.;Brachymenium exile;Brachymenium_exile;;6;;0;Am 2, Am 4, Am 5, Afr 2, Afr 3, As 2, As 4, Oc.;;Pantropical;Cordillera de la Costa Central;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Brachymenium;globirameum;;;(MÅll. Hal.) Paris;Brachymenium globirameum;Brachymenium_globirameum;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Brachymenium;melanopyxis;;;(MÅll. Hal.) Paris;Brachymenium melanopyxis;Brachymenium_melanopyxis;;6;;1;Am 4.;Venezuela;;Cordillera de la Costa Central;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Brachymenium;peraristatum;;;(C.Muell) Par.;Brachymenium peraristatum;Brachymenium_peraristatum;;6;;1;Am 4.;Venezuela;Brasil, Venezuela. Venezuela,  solo conocido del espÇcimen  tipo. EndÇmico;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Brachymenium;radiculosum;;;(SchwÑgr.) Hampe;Brachymenium radiculosum;Brachymenium_radiculosum;;6;;0;Am 2, Am 4, Am 5.;;Argentina,  Bolivia,  Nicaragua,  Costa Rica;Andes, Sur del Orinoco (Guayana);;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Brachymenium;sipapoense;;;E.B. Bartram;Brachymenium sipapoense;Brachymenium_sipapoense;;6;;0;;;Venezuela,  Surinam;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Brachymenium;speciosum;;;(Hook. & Wilson) Steere;Brachymenium speciosum;Brachymenium_speciosum;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;Venezuela,  Ecuador,  Per£,  Brasil, Estados Unidos, Costa Rica, Panam†, Cuba, Jamaica;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Brachymenium;systylium;;;(MÅll. Hal.) A. Jaeger;Brachymenium systylium;Brachymenium_systylium;;6;;0;Am 1, Am 2, Am 4, Am 5;;Venezuela,  Ecuador,  Per£,  Bolivia,  Brasil, Caribe, Costa Rica, Guatemala, Honduras, MÇxico, Nicaragua, Paraguay, Surinam, Estados Unidos, Venezuela;Andes, Sur del Orinoco (Guayana);;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Brachymenium;wrightii;;;(Sull.) Broth.;Brachymenium wrightii;Brachymenium_wrightii;;6;;0;Am 1, Am 2, Am 3, Am 4;;;Cordillera de la Costa Oriental;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Brachymitrion;jamesonii;;;Taylor;Brachymitrion jamesonii;Brachymitrion_jamesonii;;6;;0;Am 4.;Venezuela, Colombia, Ecuador, Peru y Bolivia;;;;Terrestre;Suelo;;;;;;;;En Griffin 1975 como Tayloria jamesonii (Taylor) MÅll. Hal. 
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;1;Brachymitrion;moritzianum;;;(MÅll. Hal.) A.K. Kop.;Brachymitrion moritzianum;Brachymitrion_moritzianum;;6;;0;Am 4;Venezuela, Colombia, Ecuador y Bolivia;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Brachythecium;cirriphylloides;;;McFarland;Brachythecium cirriphylloides;Brachythecium_cirriphylloides;;6;;0;Am 2, Am 4.;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Brachythecium;conostomum;;;(Taylor) A. Jaeger;Brachythecium conostomum;Brachythecium_conostomum;;6;;0;Am 2, Am 4, Am 6.;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;0;Brachythecium;eupopuleum;;;(C. MÅl) Kindl.;Brachythecium eupopuleum;Brachythecium_eupopuleum;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;0;Brachythecium;meridense;;;(MÅll. Hal.) A. Jaeger;Brachythecium meridense;Brachythecium_meridense;;6;;0;;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Brachythecium;occidentale;;;(Hampe) A. Jaeger;Brachythecium occidentale;Brachythecium_occidentale;;6;;0;Am 2, Am 4.;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Brachythecium;plumosum;;;(Hedw.) Schimp;Brachythecium plumosum;Brachythecium_plumosum;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 6, Afr 1, Afr 2,  As 2, As 3, As 4, Austr 2, Eur, Oc.;;;Andes, Cordillera de la Costa Oriental;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Brachythecium;poadelphus;;;MÅll. Hal.;Brachythecium poadelphus;Brachythecium_poadelphus;;6;;0;;;Brasil;Cordillera de la Costa Central;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Brachythecium;praelongum;;;Schimp. ex MÅll. Hal.;Brachythecium praelongum;Brachythecium_praelongum;;6;;0;Am 4, Am 6.;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Brachythecium;ruderale;;;(Brid.) Buck;Brachythecium ruderale;Brachythecium_ruderale;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Am 6;;;Andes, Cordillera de la Costa Central, Cordillera de la Costa Oriental;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Brachythecium;rutabulum;;;(Hedw.) Schimp.;Brachythecium rutabulum;Brachythecium_rutabulum;;6;;0;Am 1, Am 2, Am 4, Am 6, Afr 1, Afr  4, As 1, As 2, As 3, As 5, Austr 1, Austr 2, Oc.;Venezuela, Colombia, Ecuador, Per£ y Bolivia;;Andes;;;Roca;;;;;;;;Sobre roca al lado de la Quebrada La Fr°a
Bryophyta;Bryopsida;Bryidae;Hedwigiales;Hedwigiaceae;1;Braunia;laxifolia;;;Herzog;Braunia laxifolia;Braunia_laxifolia;;6;;0;Am 4.;Venezuela y Bolivia;Bolivia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hedwigiales;Hedwigiaceae;1;Braunia;secunda;;;(Hook.) Schimp.;Braunia secunda;Braunia_secunda;;6;;0;Am 1, Am 2, Am 3, Am 4;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hedwigiales;Hedwigiaceae;1;Braunia;subincana;;;Broth;Braunia subincana;Braunia_subincana;;6;;0;Am 4, Am 5, Am 6;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;brittoniae;;;Renauld & Cardot;Breutelia brittoniae;Breutelia_brittoniae;;6;;0;Am 2, Am 4.;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;chrysea;;;(MÅll. Hal.) A. Jaeger;Breutelia chrysea;Breutelia_chrysea;;6;;0;Am 2, Am 4.;;;Andes;;Terrestre;Suelo;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;dominicensis;;;E. B. Bartram;Breutelia dominicensis;Breutelia_dominicensis;;6;;0;;;Caribe y Brasil;Sur del Orinoco (Guayana);;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;inclinata;;;(Hampe & Lorentz) A. Jaeger, Ber. ThÑtigk;Breutelia inclinata;Breutelia_inclinata;;6;;0;Am 2, Am 4.;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;integrifolia;;;(Taylor) A. Jaeger;Breutelia integrifolia;Breutelia_integrifolia;;6;;0;Am 4.;Venezuela, Colombia, Ecuador, Per£ y Bolivia.;Argentina, Bolivia, Chile, Colombia, Ecuador, Per£, Venezuela;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;karsteniana;;;(MÅll. Hal.) A. Jaeger;Breutelia karsteniana;Breutelia_karsteniana;;6;;0;Am 4.;Buscar;Colombia,  Honduras;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;microdonta;;;(Mitt.) Broth.;Breutelia microdonta;Breutelia_microdonta;;6;;0;Am 4, Am 5.;;Brasil;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;polygastrica;;;(MÅll. Hal.) Broth.;Breutelia polygastrica;Breutelia_polygastrica;;6;;0;Am 4, Am 6.;;;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;rhythidioides;;;Herzog, Hedwigia;Breutelia rhythidioides;Breutelia_rhythidioides;;6;;0;Am 4.;Venezuela, Colombia, Ecuador, Per£ y Bolivia;Bolivia, Colombia, Costa Rica, Ecuador y Venezuela;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;scoparia;;;(SchwÑgr.) A. Jaeger;Breutelia scoparia;Breutelia_scoparia;;6;;0;Am 3, Am 4.;;;Andes, Sur del Orinoco (Guayana);;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;squarrosa;;;A. Jaeger;Breutelia squarrosa;Breutelia_squarrosa;;6;;0;Am 4.;Venezuela, Colombia, Ecuador, Per£;Bolivia, Colombia,  Ecuador, Per£, Venezuela;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;subarcuata;;;(MÅll. Hal.)Schimp.;Breutelia subarcuata;Breutelia_subarcuata;;6;;0;Am 2, Am 4.;;;Andes;;Terrestre;Humus;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;subdisticha;;;(Hampe) A. Jaeg.;Breutelia subdisticha;Breutelia_subdisticha;;6;;0;;;Brasil, Bolivia, Per£, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;tomentosa;;;(Sw. ex Brid.) A. Jaeger;Breutelia tomentosa;Breutelia_tomentosa;;6;;0;Am 2, Am 3, Am 4, Afr 2, Afr 4;;;Andes, Sur del Orinoco (Guayana), Cordillera de la Costa Central, Cordillera de la Costa Oriental;;Terrestre;Talud;;;;;; ;;En Pittier 1936 como Bartramia tomentosa (Sw. ex Brid.) Brid.
Bryophyta;Bryopsida;Bryidae;Bartramiales;Bartramiaceae;1;Breutelia;trianae;;;(Hampe) A. Jaeger;Breutelia trianae;Breutelia_trianae;;6;;0;Am 4.;Venezuela, Colombia, Ecuador, Per£ y Bolivia;Bolivia,  Colombia,  Ecuador y Per£;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;1;Brymela;acuminata;;;(Mitt.) E.R. Buck;Brymela acuminata;Brymela_acuminata;;6;;0;;;Colombia y Ecuador;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Hookeriaceae;1;Brymela;obtusifolia;;;(E.B. Bartram) W.R. Buck;Brymela obtusifolia;;;6;;0;;Colombia;Colombia,  Costa Rica,  Panam†;;;;;;;;;;;;
