division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;Genero/Especie;nombre;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;arctocarpus;;;(Hornsch.) Mitt.;!Campylopus arctocarpus (Hornsch.) Mitt.;Campylopus arctocarpus;Especie;;0;;Brasil (Tropicos.org);Brasil;;;;;;;;;;;;En Pittier 1936 como Campylopus roraimae Broth.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;arctocarpus;var. artocarpus;;;!Campylopus arctocarpus var. artocarpus ;Campylopus arctocarpus var. artocarpus;Variedad;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;Campylopus arctocarpus (Hornsch.) Mitt. var arctocarpus Nombre aceptado por Frahm 1991. Fl Neotrop. 54: 52. ;Ussher M.S. (MERC);2011-03-11;En Pursell 1973 como Campylopus crispicoma (Müll. Hal.) A. Jaeger
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;arctocarpus;var. caldensis;;(Aongstroem) J.-P. Frahm;!Campylopus arctocarpus var. caldensis (Aongstroem) J.-P. Frahm;Campylopus arctocarpus var. caldensis;Variedad;;0;;;;;;;;;;;;Campylopus arctocarpus subsp. caldensis (Ångström) J.-P. Frahm Nombre aceptado por Frahm 1991. Fl Neotrop. 54: 55. ;Ussher M.S. (MERC) ;2011-11-03;En Pursell 1973 como Campylopus falcatulus Bartr. En Pittier 1936 como Campylopus falcatulus Bartr
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;areodictyon;;;(Müll. Hal.) Mitt.;!Campylopus areodictyon (Müll. Hal.) Mitt.;Campylopus areodictyon;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia;Bolivia,  Colombia,  Costa Rica,  Ecuador,  Panamá,  Perú y Chile;;;Lignícola;Madera en descomposición;;;;;Campylopus areodictyon (Müll. Hal.) Mitt.;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;argyrocaulon;;;(Müll. Hal.) Broth.;!Campylopus argyrocaulon (Müll. Hal.) Broth.;Campylopus argyrocaulon;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia;Venezuela,  Colombia,  Ecuador,  Perú y Bolivia;;;Terrestre, Epífito;Suelo, Tronco, Roca;;;;;;;;En Griffin III 1977c como Campylopus leucognodes (C. Muell) Par. Crece sobre Suelo y troncos de Polylepis, roca húmeda y suelo húmico
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;asperifolius;;;Mitt.;!Campylopus asperifolius Mitt.;Campylopus asperifolius;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;En MERF como C. trichophorus En Griffin III 1977c como Campylopus trichophorus Hampe ex Herzog 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;bryotropii;;;J-P. Frahm;!Campylopus bryotropii J-P. Frahm;Campylopus bryotropii;Especie;;0;Am 4;Bolivia, Perú y Venezuela (Tropicos.org);Bolivia, Perú y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;capitulatus;;;E.B. Bartram;!Campylopus capitulatus E.B. Bartram;Campylopus capitulatus;Especie;;0;Am 4.;Colombia, Ecuador , Perú y Venezuela (Tropicos.org);Jamaica, Colombia, Ecuador , Perú, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;cavifolius;;;Mitt.;!Campylopus cavifolius Mitt.;Campylopus cavifolius;Especie;;0;Am 2, Am 4.;;;;;Saxícola;Roca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Campylopus;chionophilus;;;(Müll. Hal.) Mitt.;Campylopus chionophilus (Müll. Hal.) Mitt.;Campylopus chionophilus;Especie;;0;;Colombia (Tropicos.org);Colombia;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;concolor;;;(Hooker) Bridel;!Campylopus concolor (Hooker) Bridel;Campylopus concolor;Especie;;0;Am 2, Am 4.;;Venezuela;;;Epífito, Terrestre, Lignícola;Tronco, Suelo, Madera en descomposición;;;;;;;;Sobre arboles viejos, en suelo formando alfombra
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;cubensis;;;Sullivant;!Campylopus cubensis Sullivant;Campylopus cubensis;Especie;;0;Am 3, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;cuspidatus;;;(Hornsch.) Mitt.;!Campylopus cuspidatus (Hornsch.) Mitt.;Campylopus cuspidatus;Especie;;0;Am 2, Am 4, Am 5.;Brasil (Tropicos.org);Bolivia, Colombia, Ecuador, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;cuspidatus;var. cuspidatus;;(Hornsch) Mitt.;!Campylopus cuspidatus var. cuspidatus (Hornsch) Mitt.;Campylopus cuspidatus var. cuspidatus;Variedad;;0;;;;;;Terrestre;Suelo;;;;;Campylopus cuspidatus var. cuspidatus (Hornsch) Mitt. Nombre aceptado por Frahm 1991. Fl Neotrop. 54: 80. ;Ussher M.S. (MERC) ;2011-11-02;En Pursell 1973 como Campylopus bolivarensis Bartr.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;densicoma;;;(Müll. Hal.) Paris;!Campylopus densicoma (Müll. Hal.) Paris;Campylopus densicoma;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;densicoma;var. densicoma;;(Müll. Hal.) Paris;!Campylopus densicoma var. densicoma (Müll. Hal.) Paris;Campylopus densicoma var. densicoma;Variedad;;0;Am 2, Am 4, Am 5.;Bolivia, Colombia, Ecuador, Perú (Tropicos.org);Bolivia,  Colombia,  Costa Rica,  Ecuador,  El Salvador,  Honduras,  Panamá, Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Campylopus;dicnemoides;;;(Müll. Hal.) Paris;Campylopus dicnemoides (Müll. Hal.) Paris;Campylopus dicnemoides;Especie;;0;Am 4, Am 5.;;;;;;;;;;;;;;En Griffin III 1977c como Campylopus cucullatifolius Herzog
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;edithae;;;Broth.;!Campylopus edithae Broth.;Campylopus edithae;Especie;;0;Am 4.;Bolivia, Colombia, Ecuador, Perú y Venezuela;Bolivia, Puerto Rico, Colombia, Ecuador, Perú y Venezuela;;;;;;;;;;;;Along spur road above Pico el Aguila
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;exfimbriatus;;;Müll. Hal.;!Campylopus exfimbriatus Müll. Hal.;Campylopus exfimbriatus;Especie;;1;;;;;;;;;;;;En Frahm 1991, colocada en especies dudosas, Según Frahm, conocida sólo de la localidad tipo, el material tipo no disponible. Especie descrita por Carl Muller, del Herbario del Museo Botánico de Berlín que fue destruído, en contraste con otras especies, el isotipo no fue localizado en otros herbarios. (Frahm 1991) Fl. Neotrop. 54: 196. ;Ussher M. S. (MERC);2011-03-11;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;flexuosus;;;(Hedwig) Bridel;!Campylopus flexuosus (Hedwig) Bridel;Campylopus flexuosus;Especie;;0;;;Estados Unidos,  México, Colombia, Centro América, Europa;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Campylopus;flexuosus;var. flexuosus;;;Campylopus flexuosus var. flexuosus ;Campylopus flexuosus var. flexuosus;Variedad;;0;Am 1, Am 2, Am 3, Am 4, Afr 2, Austr 1, Austr 2, Eur, Oc.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Campylopus;flexuosus;var. incacorralis;;;Campylopus flexuosus var. incacorralis ;Campylopus flexuosus var. incacorralis;Variedad;;0;Am 4, Afr 2.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;fragilis;;;(Bridel) Bruch & Schimpes;!Campylopus fragilis (Bridel) Bruch & Schimpes;Campylopus fragilis;Especie;;0;;Bolivia, Colombia, Ecuador, Perú;Australia,  Argentina,  Bolivia,  Brasil,  Canadá,  Cuba,  República Dominicana,  Jamaica,  Puerto Rico, Colombia,  Colombia,  Chile,  China,  Colombia,  Costa Rica,  El Salvador,  Ecuador,  Alemania,  Guatemala,  Irlanda,  Honduras,  Panamá,  Perú,  Japón,  Estados Unidos,  Taiwán y Noruega;;;Terrestre;Hojarasca;;;;;;;;En Griffin III 1977c como Campylopus tunariensis Herzog. Sobre hojarasca de Espeletia jahnii
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;fragilis;;subsp. fragilis;;!Campylopus fragilis subsp. fragilis ;Campylopus fragilis subsp. fragilis;Subespecie;;0;Am 1, Am 2, Am 3, Am 4, Afr 2, As 3, Eur.;;;;;Terrestre;Hojarasca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;heterostachys;;;(Hampe) A. Jaeger;!Campylopus heterostachys (Hampe) A. Jaeger;Campylopus heterostachys;Especie;;0;;Bolivia, Colombia, Ecuador, Perú, Venezuela;Venezuela, Australia, Argentina, Bolivia, Brasil, Canadá, Jamaica, China, Colombia, Ecuador, Costa Rica, El Salvador, Guatemala, Honduras, Japón, Estados Unidos, México, Nicaragua, Panamá, Paraguay, Perú, Venezuela y Mongolia . Fendler 34 Pittier 1936 Am 2,  4-6.;;;Terrestre;Suelo;;;;;;;;En Griffin 1975 como Campylopus annotinus Mitt. En Pittier 1936 como Campylopus porphyreocaulis (Müll. Hal.) Paris  En MERF como Campylopus annotinus
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;huallagensis;;;Brotherus;!Campylopus huallagensis Brotherus;Campylopus huallagensis;Especie;;0;;Bolivia, Perú, Colombia, Ecuador y Venezuela (Tropicos.org);Bolivia, Costa Rica, Perú, Colombia, Ecuador y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;huallagensis;var. huallagensis;;;!Campylopus huallagensis var. huallagensis ;Campylopus huallagensis var. huallagensis;Variedad;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;incertus;;;Thériot;!Campylopus incertus Thériot;Campylopus incertus;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador y Perú;Bolivia, Colombia, Perú y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;introflexus;;;(Hedw.) Brid.;!Campylopus introflexus (Hedw.) Brid.;Campylopus introflexus;Especie;;0;;;Cosmopolita;;;Terrestre;Suelo, arena;;;;;;;;Fornando masas negras en trechos planos y abiertos, entre lugares arenosos expuestos al sol
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;jamesonii;;;(Hook.) A. Jaeger;!Campylopus jamesonii (Hook.) A. Jaeger;Campylopus jamesonii;Especie;;0;Am 2, Am 4, Am 5, Afr 2.;;Guatemala,  Costa Rica,  Costa Rica,  Colombia;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;lamellinervis;;;(Müll. Hal.) Mitt.;!Campylopus lamellinervis (Müll. Hal.) Mitt.;Campylopus lamellinervis;Especie;;0;;Bolivia, Colombia, Ecuador, Perú;Bolivia,  Brasil,  Colombia,  Haití,  Puerto Rico, Colombia,  Colombia,  Ecuador,  Paraguay,  Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;lamellinervis;var. exaltatus;;(C. Müll) J-P Frahm;!Campylopus lamellinervis var. exaltatus (C. Müll) J-P Frahm;Campylopus lamellinervis var. exaltatus;Variedad;;0;Am 3, Am 4.;;;;;;;;;;;Campylopus lamellinervis var. exaltatus (C. Müll) J-P Frahm  Nombre aceptado por Frahm 1991.  Fl. Neotrop. 54: 129. ;Ussher M.S. (MERC) ;2011-11-03;En Pursell 1973 como Campylopus exaltatus (Müll. Hal.) Paris. En Pittier 1936 como Campylopus exaltatus (Müll. Hal.) Paris
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;longicellularis;;;J-P Frahm;!Campylopus longicellularis J-P Frahm;Campylopus longicellularis;Especie;;0;Am 4.;Venezuela y Colombia.;Venezuela;;;;;Venezuela;EN;A3c;León et al. 2013a;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;luteus;;;(Müll. Hal.) Paris;!Campylopus luteus (Müll. Hal.) Paris;Campylopus luteus;Especie;;0;Am 4, Am 5.;;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;nivalis;;;(Brid.) Brid.;!Campylopus nivalis (Brid.) Brid.;Campylopus nivalis;Especie;;0;;Bolivia, Colombia, Ecuador,  Perú, Venezuela;Bolivia, Colombia, Costa Rica, Ecuador, Guatemala, Honduras, México, Panamá, Perú, Ruanda, Venezuela;;;;;;;;;;;; En Bartram 1957citan estas localidades pero sin citar la variedad: Mérida (entre Chachopos y Apartaderos), cerca del Aguila, laguna de Mucubají),  Miranda (ascenso al Pico Naiguatá), Lara (Entre Buenos Aires y el Páramo de Las Rosas), Sucre (Cerro Turimiquire) Rango altitudinal: 2200-3930 m.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;nivalis;var. nivalis;;;!Campylopus nivalis var. nivalis ;Campylopus nivalis var. nivalis;Variedad;;0;Am 2, Am 3, Am 4, Am 6, Afr 2.;;;;;;;;;;;Campylopus nivalis (Brid.) Brid. var. nivalis Nombre aceptado por Frahm 1991.  Fl. Neotrop. 54: 135 ;Ussher M.S. (MERC) ;2011-11-02;En Pursell 1973 como Campylopus chrismarii (Müll. Hal.) Mitt. En Pittier 1936 como Campylopus chrismarii (Müll. Hal.) Mitt
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;nivalis;var. multicapsularis;;(Müll. Hal.) J.-P. Frahm;!Campylopus nivalis var. multicapsularis (Müll. Hal.) J.-P. Frahm;Campylopus nivalis var. multicapsularis;Variedad;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia;Bolivia, Colombia, Ecuador, Perú y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;oblongus;;;Thériot;!Campylopus oblongus Thériot;Campylopus oblongus;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;pauper;;;(Hampe) Mitt.;!Campylopus pauper (Hampe) Mitt.;Campylopus pauper;Especie;;0;;Bolivia, Colombia, Ecuador y Perú;Bolivia,  Colombia,  Costa Rica,  Ecuador,  Honduras y Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;pauper;var. pauper;;;!Campylopus pauper var. pauper ;Campylopus pauper var. pauper;Variedad;;0;Am 2, Am 4.;;Venezuela;;;;;;;;;Campylopus pauper (Hampe) Mitt. var. pauper Nombre aceptado por Frahm 1991. Fl. Neotrop. 54: 148 ;Ussher M.S. (MERC)  ;2011-11-02;En Pursell 1973 como Campylopus chrysodictyon (Hampe) Mitt. Y como Campylopus fendleri (Müll. Hal.) Paris / en Pittier 1936 como Campylopus chrysodictyon (Hampe) Mitt y como Campylopus fendleri (Müll. Hal.) Paris y como Campylopus rosulatus (Hampe) Mitt.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;pauper;var. lamprodictyum;;;!Campylopus pauper var. lamprodictyum ;Campylopus pauper var. lamprodictyum;Variedad;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;percurvatus;;;Müll. Hal.;!Campylopus percurvatus Müll. Hal.;Campylopus percurvatus;Especie;;1;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;pilifer;;;Brid.;!Campylopus pilifer Brid.;Campylopus pilifer;Especie;;0;;Bolivia, Colombia, Ecuador, Perú  y Venezuela;Argentina, Belice, Bolivia, Brasil, Camerún, Tenerife, República Dominicana, Jamaica, Puerto Rico, Chile, Colombia, China, Comoros, Costa Rica, Ecuador, El Salvador, Guatemala, Honduras, Irlanda, Kenia, Malawi, México, Nicaragua, Panamá, Paraguay, Perú, Ruanda, Sur África, Pilipinas, Socotra, Surinam, Tanzania, Estados Unidos, Venezuela, Zaire;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Campylopus;pilifer;var. pilifer;;;Campylopus pilifer var. pilifer ;Campylopus pilifer var. pilifer;Variedad;;0;Am 1, Am 2, Am 3, Am 4, Am 5, As 3.;;Venezuela;;;;;;;;;Campylopus pilifer Brid. var. pilifer Nombre aceptado por Frahm 1991. Fl. Neotrop. 1991 54: 152 ;Rojas C. A. (MERC);2011-11-14;En Pittier 1936 como Campylopus erectus (Müll. Hal.) Mitt
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;pittieri;;;R. S. Williams;!Campylopus pittieri R. S. Williams;Campylopus pittieri;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;reflexisetus;;;(Müll.Hal) Broth;!Campylopus reflexisetus (Müll.Hal) Broth;Campylopus reflexisetus;Especie;;0;Am 2, Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;richardii;;;Brid.;!Campylopus richardii Brid.;Campylopus richardii;Especie;;0;Am 2, Am 3, Am 4, Am 5;;México, Colombia, Guatemala,  Costa Rica,  Indias Occidentales,  América del Sur;;;Saxícola;Roca;;;;;Campylopus richardii Brid. Nombre aceptado por Frahm 1991. Fl. Neotrop. 54: 162. ;Ussher M.S. (MERC) ;2011-11-01;En Pursell 1973 como Campylopus atratus Broth. Y como Campylopus caracasanus (Müll. Hal.) Paris. Sobre grandes peñones de granito de riachuelo
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;savannarum;;;(Müll. Hal.) Mitt.;!Campylopus savannarum (Müll. Hal.) Mitt.;Campylopus savannarum;Especie;;0;Am 2, Am 3, Am 4, Am 6;;;;;Epífito;Tronco, Base de tronco;;;;;;;;En Griffin III 1977c como Campylopus sprucei Mitt. Sobre tronco de árbol y base de tronco. 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;sharpii;;;J.-P. Frahm;!Campylopus sharpii J.-P. Frahm;Campylopus sharpii;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;schimperi;;;J. Milde;!Campylopus schimperi J. Milde;Campylopus schimperi;Especie;;0;;Colombia;Austria,  Canadá,  China,  Colombia,  Groenlandia,  Kazajistán,  México, Colombia, Mongolia,  Suiza y Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;subcuspidatus;;;(Hampe) A. Jaeger;!Campylopus subcuspidatus (Hampe) A. Jaeger;Campylopus subcuspidatus;Especie;;0;Am 2, Am 3, Am 4, Am 5.;;;;;Terrestre, Saxícola;Suelo, Roca;;;;;;;;En Pittier 1936 como Campylopus praealtus (Müll. Hal.) Paris  .Terrestre, en salientes de rocas sombreadas de areniscas en bosque enano
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;subjugorum;;;Broth.;!Campylopus subjugorum Broth.;Campylopus subjugorum;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia;Bolivia,  Colombia,  Ecuador y Perú;;;Terrestre, Saxícola;Suelo, Humus, Roca;;;;;;;;Crece en suelo húmedo-húmico, rocas mojadas y sobre suelo entre rocas
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;subulatus;;;Schimp. ex J. Milde;!Campylopus subulatus Schimp. ex J. Milde;Campylopus subulatus;Especie;;0;;;China,  Alemania,  Islandia,  Italia,  Japón,  Noruega,  Mongolia y Reino Unido;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;surinamensis;;;Müll;!Campylopus surinamensis Müll;Campylopus surinamensis;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;tallulensis;;;Sull. & Lesq.;!Campylopus tallulensis Sull. & Lesq.;Campylopus tallulensis;Especie;;0;Am 1, Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;trachyblepharon;;;(Müll. Hal.) Mitt.;!Campylopus trachyblepharon (Müll. Hal.) Mitt.;Campylopus trachyblepharon;Especie;;0;Am 4, Am 5.;;Brasil,  Caribe,  Guyana,  Surinam;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;trichophylloides;;;Thériot;!Campylopus trichophylloides Thériot;Campylopus trichophylloides;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia;Bolivia, Colombia, Ecuador, Perú y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;trivialis;;;Müll. Hal. ex E. Britton;!Campylopus trivialis Müll. Hal. ex E. Britton;Campylopus trivialis;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;zygodonticarpus;;;(Mull) Paris;!Campylopus zygodonticarpus (Mull) Paris;Campylopus zygodonticarpus;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;En Pittier 1936 como Dicranum zygodonticarpum Müll. Hal. 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Chorisodontium;mittenii;;;(Müll. Hal.) Broth.;!Chorisodontium mittenii (Müll. Hal.) Broth.;Chorisodontium mittenii;Especie;;0;;Bolivia, Colombia, Ecuador, Perú y Venezuela (Tropicos.org);Bolivia, Colombia, Ecuador, Perú y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Chorisodontium;wallisii;;;(Müll. Hal.) Broth.;Chorisodontium wallisii (Müll. Hal.) Broth.;Chorisodontium wallisii;Especie;;0;;Colombia, Ecuador y Venezuela (Tropicos.org);Colombia, Ecuador y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Chorisodontium;wallisii;var. wallisii;;;Chorisodontium wallisii var. wallisii ;Chorisodontium wallisii var. wallisii;Variedad;;0;Am 4.;Venezuela, Colombia, Ecuador y Perú;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Chorisodontium;wallisii;var. speciosum;;(Hook. & Wilson) Broth.;Chorisodontium wallisii var. speciosum (Hook. & Wilson) Broth.;Chorisodontium wallisii var. speciosum;Variedad;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Chorisodontium;speciosum;;;(Hook. f. & Wilson) Broth.;!Chorisodontium speciosum (Hook. f. & Wilson) Broth.;Chorisodontium speciosum;Especie;;0;;Colombia y Ecuador;Colombia,  Ecuador y Costa Rica;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;angustifolia;;;Mitt.;!Dicranella angustifolia Mitt.;Dicranella angustifolia;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador y Bolivia;Trinidad y Tobago,  Colombia, Ecuador;;;;;Colombia;VU;D2;Linares & Uribe 2002;;;;En Selva
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;aulacocarpa;;;(Mont.) Mitt.;!Dicranella aulacocarpa (Mont.) Mitt.;Dicranella aulacocarpa;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;barbensis;;;Renauld & Cardot;!Dicranella barbensis Renauld & Cardot;Dicranella barbensis;Especie;;0;;;Jamaica;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;bicolor;;;(Müll. Hal.) Mitt.;!Dicranella bicolor (Müll. Hal.) Mitt.;Dicranella bicolor;Especie;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;cardotii;;;(R. Br. bis) Dixon;!Dicranella cardotii (R. Br. bis) Dixon;Dicranella cardotii;Especie;;0;;Bolivia, Colombia y Venezuela;Argentina, Australia, Bolivia, Chile, Colombia, Isla de Pascua, Nueva Zelanda, Reunión, Venezuela;;;;;;;;;;;;En Pursell 1973 como Cheilothela vaginata Robins. 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;densa;;;(Hook.) Mitt.;!Dicranella densa (Hook.) Mitt.;Dicranella densa;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador y Perú;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;ditissima;;;(Hampe) Mitt.;!Dicranella ditissima (Hampe) Mitt.;Dicranella ditissima;Especie;;0;;;;;;;;Colombia;VU;D2;Linares & Uribe 2002;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;globicarpa;;;(Müll. Hal.) Broth.;!Dicranella globicarpa (Müll. Hal.) Broth.;Dicranella globicarpa;Especie;;1;Am 4.;Venezuela;;;;;;;;;;;;;En Pittier 1936 como Microdus globicarpus (Müll. Hal.) Paris 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;harrisii;;;(Müll. Hal.) Broth.;!Dicranella harrisii (Müll. Hal.) Broth.;Dicranella harrisii;Especie;;0;;;Cuba,  Jamaica,  Puerto Rico, Colombia,  Colombia,  Costa Rica,  Guatemala,  Honduras,  Nicaragua, Panamá;;;;;;;;;;;;
