division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;Genero/Especie;nombre;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;capillifolium;var. tenerum;;(Sull. & Lesq. ex Sull.) H. A. Crum;!Sphagnum capillifolium var. tenerum (Sull. & Lesq. ex Sull.) H. A. Crum;Sphagnum capillifolium var. tenerum;Variedad;;0;;;;;;;;;;;;!Sphagnum capillifolium var. tenerum (Sull. & Lesq. ex Sull.) H. A. Crum Nombre aceptado por Crum 1995 Contri. Univ. Mich. Herb. 11(2): 90.;Ussher M. S. (MERC) ;2012-12-06;En Pittier 1936 como Sphagnum capillaceum var. tenellum Andrews (Schimp.) AL
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;cuspidatum;;;Ehrh ex Hoff;!Sphagnum cuspidatum Ehrh ex Hoff;Sphagnum cuspidatum;Especie;;0;Am 1, Am 4, Am 5, Am 6, Afr 1, As 2, As 3, As 4, Austr 1, Austr 2, Eur, Oc.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;compactum;;;Lam. & DC.;!Sphagnum compactum Lam. & DC.;Sphagnum compactum;Especie;;0;Am 1, Am 4, Afr 1, As 1, Austr 1, Eur.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;falcatulum;;;Besch.;!Sphagnum falcatulum Besch.;Sphagnum falcatulum;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;fraudulentum;;;H.A. Crum;!Sphagnum fraudulentum H.A. Crum;Sphagnum fraudulentum;Especie;;1;Am 4.;Venezuela;;;;;;Venezuela;VU;D2;Ussher & León 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;funkiae;;;H. A. Crum;!Sphagnum funkiae H. A. Crum;Sphagnum funkiae;Especie;;1;Am 4.;Venezuela;Venezuela;;;;;Venezuela;VU;D2;Ussher & León 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;gracilescens;;;Hampe ex Müll. Hal.;!Sphagnum gracilescens Hampe ex Müll. Hal.;Sphagnum gracilescens;Especie;;0;;;Brasil;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;;Sphagnum;hertelianum;;;H.A. Crum;Sphagnum hertelianum H.A. Crum;Sphagnum hertelianum;Especie;;1;Am 4.;Venezuela;Venezuela. Endemic to the Guayana Highlands Venezuela.;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;juliforme;;;H. A. Crum;!Sphagnum juliforme H. A. Crum;Sphagnum juliforme;Especie;;1;Am 4.;Venezuela;Venezuela;;;;;Venezuela;VU;D2;Ussher & León 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;liesneri;;;H.A. Crum;!Sphagnum liesneri H.A. Crum;Sphagnum liesneri;Especie;;1;Am 4.;Venezuela;;;;;;Venezuela;VU;D2;Ussher & León 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;limbatum;;;Mitt.;!Sphagnum limbatum Mitt.;Sphagnum limbatum;Especie;;0;Am 3, Am 4.;;Bolivia,  Colombia,  Costa Rica,  Ecuador,  Guatemala,  México;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;maegdefraui;;;H. Suzuki;!Sphagnum maegdefraui H. Suzuki;Sphagnum maegdefraui;Especie;;1;Am 4.;Venezuela;Venezuela;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;magellanicum;;;Brid.;!Sphagnum magellanicum Brid.;Sphagnum magellanicum;Especie;;0;Am 1, Am 2, Am 4, Am 5, Am 6, Afr 4, As 1, As 2, As 3, As 4, Eur.;;Argentina, Bolivia, Brasil, Canadá, República Dominicana, Chile, China, Colombia, Costa Rica, Checoslovaquia, Ecuador, Finlandia, Francia, Fallando Isla, Alemania, Gran Bretaña, Guyana, Honduras, Nicaragua, Islandia, Panamá, Perú, Sur África, Surinam, Suecia, Estados Unidos, Venezuela;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;meridense;;;(Hampe) Müll. Hal.;!Sphagnum meridense (Hampe) Müll. Hal.;Sphagnum meridense;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;En Pittier 1936 como Sphagnum coryphaeum Warnst. Y Sphagnum flavicaule Warnst.
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;;Sphagnum;negrense;;;Mitt.;Sphagnum negrense Mitt.;Sphagnum negrense;Especie;;0;Am 4, Am 5.;Venezuela;Venezuela,  Guyana,  Brasil;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;ornatum;;;Crum;!Sphagnum ornatum Crum;Sphagnum ornatum;Especie;;0;Am 4, Am 5.;;Venezuela,  Brasil;;;;;;;;;;;;En Churchill et al. 2000 Sale como auct. non L., excluded, Those reports are probable incorrect.
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;oxyphyllum;;;Warnst.;!Sphagnum oxyphyllum Warnst.;Sphagnum oxyphyllum;Especie;;0;Am 4, Am 5.;;Venezuela;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;palustre;;;L.;!Sphagnum palustre L.;Sphagnum palustre;Especie;;0;;;Brasil, Canadá, Islas de Barlovento, Trinidad y Tobago, China, Córcega, Checoslovaquia, Ecuador, Francia, Alemania, Guyana, Islandia, Islandia, Japón, México, Países Bajos, Noruega, Suecia, Taiwán, Estados Unidos, Venezuela;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;perichaetiale;;;Hampe;!Sphagnum perichaetiale Hampe;Sphagnum perichaetiale;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;Bolivia, Brasil, Cuba, República Dominicana, Islas de Barlovento, Jamaica, china, Colombia, Ecuador, Panamá, Paraguay, Surinam, Tailandia, Estados Unidos, Venezuela;;;;;;;;;;;;En Pursell 1973 como Sphagnum erythrocalyx Hampe
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;portoricense;;;Hampe;!Sphagnum portoricense Hampe;Sphagnum portoricense;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 6, As 1.;;Venezuela,  Puerto Rico, Colombia,  Colombia,  Guadalupe, Perú,  Nicaragua,  Estados Unidos;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;pulvinatum;;;H. A. Crum;!Sphagnum pulvinatum H. A. Crum;Sphagnum pulvinatum;Especie;;0;Am 4, Am 5.;;Brasil, Venezuela;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;pylaesii;;;Brid.;!Sphagnum pylaesii Brid.;Sphagnum pylaesii;Especie;;0;Am 1, Am 4, Eur.;;Colombia,  Ecuador,  Perú,  Bolivia. At elevations from 3870-4400 m Colombia: ? m,  Ecuador: 3870 m,  Perú: 3900-4400 m,  Bolivia: ? m. Eastern North América,  western Euro, Perú,  Colombia and Perú.;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;reclinatum;;;H.A. Crum;!Sphagnum reclinatum H.A. Crum;Sphagnum reclinatum;Especie;;1;Am 4.;Venezuela;Venezuela;;;;;Venezuela;VU;D2;Ussher & León 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;recurvum;;;P. Beauv.;!Sphagnum recurvum P. Beauv.;Sphagnum recurvum;Especie;;0;;;Estados Unidos,  América del Sur,  Europa,  Asia;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;recurvum;;;var. recurvum;!Sphagnum recurvum var. recurvum;Sphagnum recurvum;Especie;;0;Am 1, Am 4, Am 5, As 1, As 2, Austr 2, Eur.;;Europa, China,  Estados Unidos;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;sancto-josephense;;;H.A. Crum & Crosby;!Sphagnum sancto-josephense H.A. Crum & Crosby;Sphagnum sancto-josephense;Especie;;0;Am 2, Am 4.;;;;;Saxícola, Terrestre;Roca, Suelo;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;sanguinale;;;Warnst.;!Sphagnum sanguinale Warnst.;Sphagnum sanguinale;Especie;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;simplicicaulis;;;H.A. Crum;!Sphagnum simplicicaulis H.A. Crum;Sphagnum simplicicaulis;Especie;;1;Am 4.;Venezuela;Venezuela;;;;;Venezuela;VU;D2;Ussher & León 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;sipmanii;;;H.A. Crum;!Sphagnum sipmanii H.A. Crum;Sphagnum sipmanii;Especie;;1;Am 4.;Venezuela;Venezuela;;;;;Venezuela;VU;D2;Ussher & León 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;sparsum;;;Hampe;!Sphagnum sparsum Hampe;Sphagnum sparsum;Especie;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;strictum;;;Sull.;!Sphagnum strictum Sull.;Sphagnum strictum;Especie;;0;Am 1, Am 2, Am 3, Am 4, Eur.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;subsecundum;;;Müll. Hal.;!Sphagnum subsecundum Müll. Hal.;Sphagnum subsecundum;Especie;;0;Am 1, Am 4, Afr 1, As 2, Eur.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Sphagnum;tenerum;;;Sull. & Lesq. Ex Sull.;!Sphagnum tenerum Sull. & Lesq. Ex Sull.;Sphagnum tenerum;Especie;;0;Am 1, Am 4, Am 5, As 2, Eur.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;!;Brachymitrion;jamesonii;;;Taylor;!Brachymitrion jamesonii Taylor;Brachymitrion jamesonii;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Peru y Bolivia;;;;Terrestre;Suelo;;;;;;;;En Griffin 1975 como Tayloria jamesonii (Taylor) Müll. Hal. 
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;!;Brachymitrion;moritzianum;;;(Müll. Hal.) A.K. Kop.;!Brachymitrion moritzianum (Müll. Hal.) A.K. Kop.;Brachymitrion moritzianum;Especie;;0;Am 4;Venezuela, Colombia, Ecuador y Bolivia;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;!;Splachnum;pensylvanicum;;;(Brid.) Grout ex H. A. Crum;!Splachnum pensylvanicum (Brid.) Grout ex H. A. Crum;Splachnum pensylvanicum;Especie;;0;Am 1, 4, Eur;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;;Splachnum;turbinatum;;;Brid.;Splachnum turbinatum Brid.;Splachnum turbinatum;Especie;;0;;;;;;Terrestre;Humus, Suelo;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;!;Splachnum;weberbaueri;;;Reimers;!Splachnum weberbaueri Reimers;Splachnum weberbaueri;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;!;Tayloria;rubicaulis;;;A. K. Kop.;!Tayloria rubicaulis A. K. Kop.;Tayloria rubicaulis;Especie;;0;Am 4.;Venezuela y Colombia;Venezuela and Colombia. At elevations from 4260-4315 m (Venezuela: 4315 m, Colombia: 4260 m). Venezuela and Colombia. (Trópicos A);;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;!;Tayloria;scabriseta;;;(Hook.) Mitt.;!Tayloria scabriseta (Hook.) Mitt.;Tayloria scabriseta;Especie;;0;Am 2, Am 5.;;;;;Terrestre;Humus;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;!;Tetraplodon;mnioides;;;(Hedw.) Bruch & Schimp.;!Tetraplodon mnioides (Hedw.) Bruch & Schimp.;Tetraplodon mnioides;Especie;;0;Am 2, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;!;Splachnobryum;obtusum;;;(Brid.) Müll. Hal.;!Splachnobryum obtusum (Brid.) Müll. Hal.;Splachnobryum obtusum;Especie;;0;Am 2, Am 3, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Stereophyllaceae;!;Entodontopsis;leucostega;;;(Brid.) W.R. Buck & Ireland;!Entodontopsis leucostega (Brid.) W.R. Buck & Ireland;Entodontopsis leucostega;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Am 6, Afr 2, As 3.;;México a Bolivia,  Brasil y Argentina,  África,  India;;;Epífito, Saxícola;Base de tronco, Roca;;;;;;;;En Pittier como Stereophyllum leucostegum (Brid.) Mitt.
Bryophyta;Bryopsida;Bryidae;Hypnales;Stereophyllaceae;!;Entodontopsis;nitens;;;(Mitt.) W.R. Buck & R.R. Ireland;!Entodontopsis nitens (Mitt.) W.R. Buck & R.R. Ireland;Entodontopsis nitens;Especie;;0;Am 2, Am 4, Am 5, Afr 2, As 2, As 3.;;México, Colombia, Subtropical, América del Sur,  Indias Occidentales,  Estados Unidos, África,  India,  Australia, China;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Stereophyllaceae;!;Entodontopsis;panamensis;;;(Bartram) W. R. Buck et Ireland;!Entodontopsis panamensis (Bartram) W. R. Buck et Ireland;Entodontopsis panamensis;Especie;;0;Am 2, Am 4, Am 5.;;Panamá, México, Colombia, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Stereophyllaceae;!;Entodontopsis;papillifera;;;(Mitt.) W.R. Buck & Ireland;!Entodontopsis papillifera (Mitt.) W.R. Buck & Ireland;Entodontopsis papillifera;Especie;;0;;;;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Stereophyllaceae;!;Eulacophyllum;cultelliforme;;;(Sullivant) Buck & Ireland;!Eulacophyllum cultelliforme (Sullivant) Buck & Ireland;Eulacophyllum cultelliforme;Especie;;0;Am 2, Am 3, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Stereophyllaceae;!;Pilosium;chlorophyllum;;;(Hornsch.) C. Müller;!Pilosium chlorophyllum (Hornsch.) C. Müller;Pilosium chlorophyllum;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Stereophyllaceae;;Pilosium;flaccisetum;;;Müll. Hal.;Pilosium flaccisetum Müll. Hal.;Pilosium flaccisetum;Especie;;0;;;;;;;;;;;;;;;Buscar Muller, C. 1897. Musci Venezuelenses novi a Prof. C. Goebel collecti. Flora 83: 327–341.
Bryophyta;Bryopsida;Bryidae;Hypnales;Stereophyllaceae;!;Stereophyllum;radiculosum;;;(Hook.) Mitten;!Stereophyllum radiculosum (Hook.) Mitten;Stereophyllum radiculosum;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;México, Colombia, Subtropical, América del Sur,  Indias Occidentales,  Estados Unidos,  África,  India,  Australia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Symphyodontaceae;!;Symphyodon;imbricatifolius;;;(Mitt.) S. P. Churchill;!Symphyodon imbricatifolius (Mitt.) S. P. Churchill;Symphyodon imbricatifolius;Especie;;0;Am 2, Am 4, Am 5.;;;;;Saxícola;Roca;;;;;Symphyodon imbricatifolius (Mitt.) S. P. Churchill  Nombre aceptado por He, S. & J. A. Snider. 2000 Bryol 103: 67.  ;Ussher M. S. (MERC) ;2011-10-21;En Griffin 1975 como Taxiphyllum machrisianum H.A. Crum
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Homalia;glabella;;;(Hedw.) Schimp.;!Homalia glabella (Hedw.) Schimp.;Homalia glabella;Especie;;0;Am 2, Am 3, Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Homaliodendron;flabellatum;;;(Sm.) M. Fleisch.;!Homaliodendron flabellatum (Sm.) M. Fleisch.;Homaliodendron flabellatum;Especie;;0;;;;;;;;;;;;;;;En Pittier 1936 como Porothamnium decompositum (Brid.) M. Fleisch. 
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Homaliodendron;piniforme;;;(Brid.) Enroth;!Homaliodendron piniforme (Brid.) Enroth;Homaliodendron piniforme;Especie;;0;;;;;;;;;;;;;;;En Morales & García 2006 como Pinnatella piniformis (Brid.) M. Fleisch. 
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichum;expansum;;;(Taylor) Mitt.;!Porotrichum expansum (Taylor) Mitt.;Porotrichum expansum;Especie;;0;;;;;;Saxícola;Roca;;;;;;;;En Griffin 1975 como Porothamnium expansum (Taylor) M. Fleisch. 
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichum;brevifolium;;;E.B. Bartram;!Porotrichum brevifolium E.B. Bartram;Porotrichum brevifolium;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichum;expansum;;;(Taylor) Mitt.;!Porotrichum expansum (Taylor) Mitt.;Porotrichum expansum;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichum;filiferum;;;Mitt.;!Porotrichum filiferum Mitt.;Porotrichum filiferum;Especie;;0;Am 4, Am 5.;;Venezuela,  Ecuador,  Perú ,  Colombia,  Bolivia, Brasil. At elevations from 450-3200 m Venezuela: 1400-1900 m,  Colombia: 1800-2100 m,  Ecuador: 450-1600 m,  Perú: 500-3200 m,  Bolivia: 850-2000 m. Tropical Andes and southeast Brasil.;;;;;;;;;;;;En Pittier 1936 como Porothamnium filiferum (Mitt.) M. Fleisch.
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichum;korthalsianum;;;(Dozy & Molk.) Mitt.;!Porotrichum korthalsianum (Dozy & Molk.) Mitt.;Porotrichum korthalsianum;Especie;;0;Am 2, Am 3, Am 4.;;;;;Epífito;;;;;;;;;En Griffin 1975 como Porotrichum cobanense  C. Müll
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichum;lancifrons;;;(Hampe) Mitt.;!Porotrichum lancifrons (Hampe) Mitt.;Porotrichum lancifrons;Especie;;0;Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichum;longirostre;;;(Hook.) Mitt.;!Porotrichum longirostre (Hook.) Mitt.;Porotrichum longirostre;Especie;;0;Am 2, Am 4, Am 5.;;;;;Epífito, Saxícola;Tronco, Bejuco, Roca;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichum;mutabile;;;Hampe;!Porotrichum mutabile Hampe;Porotrichum mutabile;Especie;;0;Am 2, Am 3, Am 4.;;Venezuela,  Colombia,  Bolivia,  Ecuador;;;Epífito;Tronco, Arbol;;;;;;;;En Griffin 1975 como Porotrichum insularum Mitt. 
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichum;substriatum;;;(Hampe) Mitt.;!Porotrichum substriatum (Hampe) Mitt.;Porotrichum substriatum;Especie;;0;Am 2, Am 3, Am 4, Am 5, Afr;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichodendron;lindigii;;;(Hampe) W. R. Buck;!Porotrichodendron lindigii (Hampe) W. R. Buck;Porotrichodendron lindigii;Especie;;0;Am 2,  Am 3, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichodendron;robustum;;;Broth.;!Porotrichodendron robustum Broth.;Porotrichodendron robustum;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador y Bolivia;;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichodendron;superbum;;;(Taylor) Broth.;!Porotrichodendron superbum (Taylor) Broth.;Porotrichodendron superbum;Especie;;0;Am 2, Am 4.;;;;;Epífito;Rama;;;;;;;;En Pittier como Porotrichum superbum (Taylor) Hampe
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Porotrichodendron;substolonaceum;;;(Besch.) Broth.;!Porotrichodendron substolonaceum (Besch.) Broth.;Porotrichodendron substolonaceum;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Thamnobryum;fasciculatum;;;(Hedw.) I. Sastre;!Thamnobryum fasciculatum (Hedw.) I. Sastre;Thamnobryum fasciculatum;Especie;;0;Am 2, Am 3, Am 4, Am 5;;;;;Saxícola;Roca;;;;;;;;En Pittier 1936 como Porotrichum fasciculatum (Sw. ex Hedw.) Mitt.
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Thamnobryum;liesneri;;;B. H. Allen & S. P. Churchill;!Thamnobryum liesneri B. H. Allen & S. P. Churchill;Thamnobryum liesneri;Especie;;1;;;Venezuela;;;Saxícola;Roca;;;;;;;;Sobre rocas cerca de una quebrada
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Thamnobryum;subserratum;;;(Hook.) Nog. & Z. Iwats;!Thamnobryum subserratum (Hook.) Nog. & Z. Iwats;Thamnobryum subserratum;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thamnobryaceae;!;Thamnobryum;subseriatum;;;(Mitt. ex Sande Lac.) B.C. Tan;!Thamnobryum subseriatum (Mitt. ex Sande Lac.) B.C. Tan;Thamnobryum subseriatum;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thuidiaceae;!;Cyrto-hypnum;frontinoae;;;(Müll Hall.) S. P. Churchill & E. Linares C.;!Cyrto-hypnum frontinoae (Müll Hall.) S. P. Churchill & E. Linares C.;Cyrto-hypnum frontinoae;Especie;;0;Am 4.;Venezuela y Colombia;Venezuela  Colombia,  Brasil. At 2460 m elevation (Venezuela: ? m, Colombia: 2460 m). Venezuela and Colombia, possibly Brasil. (Trópicos A);;;;;Venezuela;EN;A3c;León & Ussher 2013;;;;En Pittier 1936 como Thuidium frontinoae (Müll. Hal.) A. Jaege
Bryophyta;Bryopsida;Bryidae;Hypnales;Thuidiaceae;!;Pelekium;ciliatum;;;(Mitt.) Touw;!Pelekium ciliatum (Mitt.) Touw;Pelekium ciliatum;Especie;;0;Am 4.;Venezuela, Colombia, Perú y Bolivia;Venezuela, Bolivia. At elevations from 550-1050 m (Venezuela: ? m, Colombia: ?m, Peru: 550-600 m, Bolivia: 1050 m). Venezuela to Bolivia. (Trópicos A);;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thuidiaceae;!;Pelekium;gratum;;;(P. Beauv.) Touw;!Pelekium gratum (P. Beauv.) Touw;Pelekium gratum;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thuidiaceae;!;Pelekium;involvens;;;(Hedw.) Touw;!Pelekium involvens (Hedw.) Touw;Pelekium involvens;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Afr 2.;;;;;;;;;;;Pelekium involvens (Hedw.) Touw nombre aceptado por Town 2001 J. Hattori Bot. Lab  90:203 ; León, Y. (MERC);2011-10-19;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thuidiaceae;!;Pelekium;minutulum;;;(Hedw.) Touw;!Pelekium minutulum (Hedw.) Touw;Pelekium minutulum;Especie;;0;;;Venezuela,  Colombia,  Perú,  Bolivia;;;Saxícola;Roca;;;;;;;;En Pittier 1936 como Thuidium pauperum (Müll. Hal.) Mitt. Pelekium minutulum (Hedw.) Touw  nombre aceptado por Town 2001 J. Hattori Bot. Lab  90:204 revisado por Ussher, M.S. 19/10/2011
Bryophyta;Bryopsida;Bryidae;Hypnales;Thuidiaceae;!;Pelekium;muricatulum;;;(Hampe) Touw;!Pelekium muricatulum (Hampe) Touw;Pelekium muricatulum;Especie;;0;Am 4.;Venezuela y Bolivia;;;;;;;;;;;;;En Pittier 1936 como Thuidium muricatulum (Hampe.) Jaeg. y como Thuidium pusillum Mitt.  Según Churchill et al. 2000 no está en los Andes tropicales
Bryophyta;Bryopsida;Bryidae;Hypnales;Thuidiaceae;!;Pelekium;scabrosulum;;;(Mitt.) Touw;!Pelekium scabrosulum (Mitt.) Touw;Pelekium scabrosulum;Especie;;0;;;Venezuela,  Perú,  Bolivia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thuidiaceae;!;Pelekium;schistocalyx;;;(Müll. Hal.) Touw;!Pelekium schistocalyx (Müll. Hal.) Touw;Pelekium schistocalyx;Especie;;0;Am 1, Am 2, Am 3, Am 5;;. Buscar Touw,  A. 2001.;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thuidiaceae;!;Pelekium;siphotheca;;;(Müll. Hal.) Touw;!Pelekium siphotheca (Müll. Hal.) Touw;Pelekium siphotheca;Especie;;0;Am 2, Am 4.;;Cota Rica,  México, Panamá;;;;;;;;;;;;En Pittier 1936 como Thuidium siphotheca (Müll. Hal.) A. Jaeger. En Tropicos Andes como Thuidium siphoteca Venezuela: ? m. Status unknown. (Trópicos A) 
Bryophyta;Bryopsida;Bryidae;Hypnales;Thuidiaceae;!;Rauiella;lagoensis;;;(Hampe) W.R. Buck;!Rauiella lagoensis (Hampe) W.R. Buck;Rauiella lagoensis;Especie;;0;Am 2, Am 4, Am 5.;;;;;Saxícola;Roca;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Thuidiaceae;!;Rauiella;praelonga;;;(Schimp. ex Besch.) Wijk et Margad.;!Rauiella praelonga (Schimp. ex Besch.) Wijk et Margad.;Rauiella praelonga;Especie;;0;Am 2, Am 4.;;;;;Saxícola;Roca;;;;;;;;En Pittier 1936 como Rauia firmula (Müll. Hal.) Broth 
